sk_id,com_cat_1,com_cat_2,com_cat_3,base_type,act,arpu_group,com_cat_7,com_cat_8,device_type_id,internet_type_id,revenue,itc,vas,rent_channel,roam,cost,com_cat_17,com_cat_18,com_cat_19,com_cat_20,com_cat_21,com_cat_22,com_cat_23,com_cat_25,com_cat_26,com_cat_27,com_cat_28,com_cat_29,com_cat_30,com_cat_31,com_cat_32,com_cat_33,com_cat_34
89,11,330,130,16,11,100.0,22,14520.0,55.0,22.0,1.4704040000000003,0.023341999999999998,1.027486,0.6179410000000001,0.0,0.05636700000000001,0.7221510000000001,2.51558,0.2883320000000001,7.774470000000001,0.288445,7.744823000000001,1.4690889999999999,11,10,0.067818,0.023341999999999998,0.008840000000000002,0.09547599999999999,0.072663,0.303369,1.142856,16.0
90,84,984,60,24,12,126.0,12,17700.0,60.0,12.0,1.696341,0.23654400000000003,1.1109330000000002,0.708804,0.0,0.08506599999999999,0.0,0.0,0.3145440000000001,8.495516,0.23157600000000003,8.495516,1.675328,12,12,0.167441,0.23648300000000005,0.045197999999999995,0.0,0.341931,0.330948,1.246752,66.0
92,60,120,60,24,12,41.0,78,9840.0,60.0,24.0,1.330294,0.015952,1.010343,0.659643,0.0,0.05212800000000001,0.0,0.0,0.3145440000000001,8.391954,0.23157600000000003,8.391954,1.3238199999999998,12,12,0.091781,0.015923,0.0,1.6e-05,0.08908699999999999,0.330948,1.246752,120.0
93,18,144,72,6,6,46.0,12,702.0,30.0,12.0,0.749656,0.11230899999999999,0.507478,0.34310999999999997,0.0,0.037887,0.59492,0.0,0.15727200000000002,4.216619,0.156689,4.194971,0.7568409999999999,6,5,0.007485,0.11230899999999999,0.017329999999999998,0.103199,0.409396,0.20174599999999998,0.628869,6.0
94,21,189,36,3,3,27.0,6,2490.0,15.0,6.0,0.392563,0.008492,0.269966,0.17898,0.0,0.015741,0.0,0.0,0.135539,2.117043,0.104267,2.1137040000000002,0.395737,3,2,0.0057810000000000005,0.00784,0.013713,0.053221,0.082206,0.10487099999999999,0.319865,0.0
95,24,384,60,24,12,83.0,22,4750.0,60.0,22.0,1.466133,0.093469,1.0101930000000001,0.6726209999999999,0.0,0.061035,0.0,0.0,0.3145440000000001,8.432955000000002,0.23157600000000003,8.432955000000002,1.461344,12,12,0.098407,0.093469,0.101664,0.0020839999999999995,0.180284,0.330998,1.247052,24.0
96,48,456,60,24,12,118.0,24,8907.0,52.0,21.0,1.6841439999999999,0.35078500000000007,1.0962299999999998,0.659716,0.0,0.091861,0.0,0.0,0.3145440000000001,8.485952000000001,0.23157600000000003,8.485952000000001,1.646158,12,12,0.22831,0.34979600000000005,6.4e-05,0.0,0.149335,0.332735,1.6239769999999998,94.0
97,36,780,95,22,12,137.0,21,2651.0,56.0,25.0,1.7819689999999997,0.7357559999999999,1.0139669999999998,0.6939170000000001,0.0,0.128358,0.0,0.0,0.3145440000000001,8.492182999999999,0.23157600000000003,8.492182999999999,1.5961640000000001,12,12,0.8252910000000001,0.714672,0.111354,0.3040670000000001,0.870476,0.34537700000000005,1.279545,42.0
98,20,40,47,4,4,27.0,8,6480.0,20.0,8.0,0.483639,0.042421,0.339055,0.22218,0.0,0.021484000000000003,0.296383,0.0,0.104848,2.808314,0.097568,2.797529,0.485324,4,3,0.018394999999999998,0.042421,0.015213999999999998,0.020857,0.086979,0.110316,0.415584,2.0
99,60,48,60,24,12,80.0,47,636.0,36.0,36.0,1.4574529999999999,0.038588,1.019271,0.662309,0.0,0.055229,0.0,0.0,0.3145440000000001,8.434387000000001,0.23157600000000003,8.434387000000001,1.3883649999999998,12,12,0.37681000000000003,0.03783399999999999,0.0,0.0,0.447261,0.330948,1.246752,36.0
100,24,324,60,24,12,27.0,36,8592.0,60.0,12.0,1.309216,0.005101,1.009975,0.6597550000000001,0.0,0.051008,0.0,0.0,0.3145440000000001,8.385388999999998,0.23157600000000003,8.385388999999998,1.3226299999999998,12,12,0.016956000000000002,0.005101,0.0,0.0,0.10660600000000002,0.330948,1.246811,120.0
101,48,600,60,24,12,120.0,12,10200.0,60.0,12.0,1.619488,0.248334,1.066472,0.6627210000000001,0.0,0.079714,0.0,0.0,0.3145440000000001,8.47256,0.23157600000000003,8.47256,1.555763,12,12,0.33479600000000004,0.24315000000000003,0.06295200000000001,0.0,0.710201,0.331312,1.2505439999999999,24.0
102,96,744,60,24,12,135.0,15,16404.0,60.0,24.0,1.823821,0.332333,1.0588359999999999,0.792002,0.0,0.097968,0.0,0.0,0.3145440000000001,8.530477,0.23157600000000003,8.530477,1.779684,12,12,0.274517,0.332141,0.037424,0.051407,0.9424979999999998,0.330948,1.246752,24.0
103,24,84,36,24,12,63.0,36,2962.0,60.0,13.0,1.378335,0.014588,1.012745,0.661563,0.0,0.052296999999999996,0.0,0.0,0.3145440000000001,8.408762,0.23157600000000003,8.408762,1.384968,12,12,0.04665899999999999,0.014504,0.011883,0.0,0.03003399999999999,0.330948,1.246752,108.0
106,96,912,60,24,12,85.0,81,15480.0,60.0,12.0,1.480562,0.046561000000000005,1.2431499999999998,0.660894,0.0,0.07061899999999999,0.0,0.0,0.3145440000000001,8.430616999999998,0.23157600000000003,8.430616999999998,1.460143,12,12,0.15758999999999998,0.046561000000000005,0.0,0.0,0.20132,0.330948,1.2478099999999999,120.0
107,60,996,60,24,12,77.0,12,9866.0,60.0,12.0,1.434898,0.09468,1.022956,0.660814,0.0,0.06106500000000001,0.39576599999999995,0.0,0.3145440000000001,8.421917,0.25878399999999996,8.407516,1.4264180000000002,12,12,0.111763,0.09423899999999999,0.008425,0.0,0.35666000000000003,0.330948,1.246752,108.0
109,12,153,36,3,3,30.0,6,4068.0,15.0,3.0,0.419054,0.07209399999999999,0.288047,0.168847,0.0,0.022602999999999998,0.372562,0.0,0.078636,2.1210690000000003,0.083508,2.107514,0.41476,3,2,0.037618,0.071731,0.049682,0.0,0.265144,0.082737,0.311688,0.0
110,36,792,60,24,12,95.0,48,12196.0,60.0,16.0,1.518415,0.488025,1.0388110000000002,0.661458,0.0,0.10220399999999999,0.0,0.0,0.3145440000000001,8.419505,0.23157600000000003,8.419505,1.488526,12,12,0.20828700000000003,0.486507,0.010771999999999999,0.0,0.37559499999999996,0.330948,1.246752,108.0
112,96,156,60,24,12,90.0,34,9803.0,60.0,22.0,1.488521,0.051632000000000004,1.010535,0.663071,0.0,0.056041999999999995,0.0,0.0,0.3145440000000001,8.444713,0.23157600000000003,8.444713,1.492787,12,12,0.014396999999999998,0.036309,0.00011699999999999998,0.0,1.8545789999999998,0.330948,1.246752,12.0
113,96,912,84,23,12,144.0,72,19404.0,60.0,24.0,1.953246,0.014357,1.011415,0.7416170000000001,0.0,0.058504,0.0,0.0,0.3145440000000001,8.606677,0.23157600000000003,8.606677,1.968682,12,12,0.015541,0.014357,0.4258140000000001,0.0,0.04091600000000001,0.330948,1.246752,24.0
114,24,444,60,24,12,125.0,48,3660.0,36.0,36.0,1.6566939999999999,0.030336999999999996,1.018488,0.660817,0.0,0.054218999999999996,0.0,0.0,0.3145440000000001,8.505425,0.23157600000000003,8.505425,1.373731,12,12,1.306466,0.021588999999999997,0.003074,0.0,0.744756,0.330948,1.246752,78.0
115,36,816,60,24,12,124.0,37,15000.0,36.0,36.0,1.65225,0.523768,1.096224,0.6627040000000001,0.0,0.10970900000000001,0.0,0.0,0.3145440000000001,8.460884,0.23157600000000003,8.460884,1.527659,12,12,0.6246100000000001,0.523718,0.0,0.0,2.2783990000000003,0.330948,1.246752,12.0
116,84,924,60,24,12,127.0,16,14734.0,60.0,23.0,1.6926019999999997,0.14932,1.011366,0.671262,0.0,0.06669,0.0,0.0,0.3145440000000001,8.508428,0.23157600000000003,8.508428,1.6922960000000002,12,12,0.07798,0.14219400000000001,0.053028,0.009199,0.32991099999999995,0.3417700000000001,1.2789359999999999,95.0
119,72,660,47,24,12,45.0,36,1752.0,60.0,24.0,1.329391,0.043549,1.014178,0.660507,0.0,0.055257,0.0,0.659198,0.3145440000000001,8.38921,0.234345,8.388328,1.3379349999999999,12,12,0.032599,0.041774,0.0,0.0,0.7067450000000001,0.330948,1.246752,120.0
120,48,60,60,24,12,96.0,36,13815.0,60.0,12.0,1.5142729999999998,0.14720699999999998,1.048767,0.660401,0.0,0.068074,0.0,0.0,0.3145440000000001,8.444478,0.23157600000000003,8.444478,1.495238,12,12,0.11189,0.139203,9e-06,0.0,0.7590079999999999,0.330948,1.247518,120.0
121,72,852,60,24,6,13.0,48,4140.0,36.0,36.0,1.2968160000000002,2.9e-05,1.012021,0.659583,0.0,0.050609,0.0,0.0,0.3145440000000001,8.381322,0.23157600000000003,8.381322,1.3140040000000002,12,12,0.000314,2.9e-05,0.0,0.0,0.001269,0.330948,1.246752,48.0
122,24,96,60,24,12,70.0,36,3069.0,60.0,23.0,1.402304,0.092488,1.024476,0.661341,0.0,0.06098100000000001,0.0,0.0,0.3145440000000001,8.410485,0.23157600000000003,8.410485,1.4067589999999996,12,12,0.052471000000000004,0.092392,0.0019860000000000004,0.0,1.326747,0.330948,1.246752,78.0
123,60,168,60,24,12,82.0,12,6320.0,60.0,23.0,1.465047,0.217294,1.0238360000000002,0.663752,0.0,0.073839,0.0,0.0,0.3145440000000001,8.422655,0.23157600000000003,8.422655,1.4644559999999998,12,12,0.06642200000000001,0.21684900000000001,0.0009960000000000001,0.008534,1.849144,0.330948,1.246752,12.0
124,36,72,60,24,12,99.0,12,16816.0,60.0,16.0,1.5272649999999997,0.244872,1.011998,0.668293,0.0,0.07622499999999999,0.0,0.0,0.3145440000000001,8.442744999999999,0.23157600000000003,8.442744999999999,1.4512129999999999,12,12,0.390967,0.24453199999999997,0.013197,0.04199,1.3705239999999996,0.330948,1.246752,14.0
125,44,880,130,16,11,41.0,33,2876.0,71.0,11.0,1.229685,0.035732,0.929759,0.6046480000000001,0.0,0.050169,0.099265,1.6460919999999999,0.2883320000000001,7.694392,0.227559,7.688575999999999,1.2336360000000002,11,10,0.05012,0.035732,4.2000000000000004e-05,0.0,0.039045,0.303369,1.142856,50.0
126,36,636,60,24,12,137.0,14,11163.0,58.0,25.0,1.750011,0.14604100000000003,1.010162,0.664465,0.0,0.06573999999999999,0.0,0.0,0.3145440000000001,8.529408,0.23157600000000003,8.529408,1.7285429999999997,12,12,0.167101,0.14604100000000003,0.010503000000000002,0.00983,0.651015,0.330948,1.246752,55.0
127,24,96,60,24,12,82.0,12,9028.0,60.0,13.0,1.461374,0.401683,1.0100040000000001,0.661715,0.0,0.091544,0.0,0.0,0.3145440000000001,8.407646999999999,0.23157600000000003,8.407646999999999,1.4540070000000003,12,12,0.106668,0.401683,0.017839,0.001151,0.3595710000000001,0.330948,1.246752,108.0
128,48,516,60,24,12,142.0,23,17148.0,60.0,19.0,1.959287,0.46201800000000004,1.089639,0.7003440000000001,0.001358,0.10731099999999999,0.0,0.0,0.3145440000000001,8.571008,0.23157600000000003,8.571008,1.84707,12,12,0.51135,0.45272199999999996,0.28988,0.31047399999999997,2.0575780000000004,0.330949,1.2502469999999999,24.0
129,48,60,60,24,12,113.0,12,5061.0,60.0,24.0,1.588793,0.25112100000000004,1.138284,0.6631819999999998,0.0,0.084746,0.0,0.0,0.3145440000000001,8.457842,0.23157600000000003,8.457842,1.542343,12,12,0.2585,0.243972,0.044719,0.011394000000000001,0.431555,0.330948,1.246752,66.0
130,30,570,123,14,10,82.0,26,1298.0,50.0,20.0,1.273177,0.21263900000000002,0.841877,0.5540529999999999,0.0,0.06407399999999999,0.0,0.0,0.32985200000000003,7.035353000000001,0.24572300000000002,7.031379000000001,1.2419790000000002,10,9,0.20022,0.20975,0.022253000000000002,0.021658,0.33133999999999997,0.27579,1.03896,42.0
131,20,375,59,5,5,26.0,20,4815.0,15.0,15.0,0.574586,0.017871,0.423708,0.276,0.0,0.023133,0.0,0.0,0.151457,3.50271,0.108261,3.501513,0.570539,5,4,0.049561999999999995,0.017567,0.015958,0.0,0.10296399999999999,0.137895,0.51948,12.0
132,48,900,60,24,12,76.0,36,8966.0,54.0,19.0,1.435483,0.031873000000000005,1.0109059999999999,0.660907,0.0,0.05388400000000001,0.0,0.0,0.3145440000000001,8.427681999999999,0.23157600000000003,8.427681999999999,1.4147220000000003,12,12,0.127718,0.031873000000000005,0.0,0.0,1.5800819999999998,0.330948,1.246752,66.0
133,72,672,60,24,12,94.0,34,7562.0,60.0,24.0,1.517747,0.383438,1.011053,0.661139,0.0,0.089709,0.0,0.0,0.3145440000000001,8.428947,0.23157600000000003,8.428947,1.460854,12,12,0.241434,0.37798699999999996,1.3e-05,0.0,1.1438460000000001,0.330948,1.246752,12.0
134,36,636,60,24,12,106.0,12,1344.0,60.0,24.0,1.5566200000000001,0.283993,1.0227860000000002,0.69594,0.0,0.08310000000000001,0.0,0.0,0.3145440000000001,8.447774,0.23157600000000003,8.447774,1.512326,12,12,0.250458,0.265898,0.014025000000000001,0.22363100000000002,0.352766,0.330948,1.246752,24.0
135,60,576,60,24,12,99.0,12,17640.0,60.0,24.0,1.529177,0.09750499999999998,1.041939,0.671857,0.0,0.063469,0.0,0.0,0.3145440000000001,8.453299999999999,0.23157600000000003,8.453299999999999,1.52184,12,12,0.09671300000000001,0.09750499999999998,0.04053199999999999,0.0,0.59144,0.330948,1.246752,79.0
136,48,600,95,22,11,30.0,36,14263.0,58.0,25.0,1.3110530000000002,0.0065990000000000016,1.010716,0.65966,0.0,0.051201,0.0,0.852622,0.3145440000000001,8.385886000000001,0.236803,8.384742999999999,1.328144,12,12,0.0009059999999999999,0.006512000000000001,0.0,0.0,0.11100199999999998,0.330948,1.246752,120.0
137,18,648,117,12,9,54.0,19,10566.0,45.0,18.0,1.0685580000000001,0.005739000000000001,0.7719170000000001,0.6197860000000001,0.0,0.049256,0.0,0.0,0.2666160000000001,6.311074999999999,0.20168200000000003,6.309272999999999,1.079516,9,8,0.009807999999999999,0.005739000000000001,0.657412,0.000495,0.011234000000000001,0.24821099999999996,0.935064,12.0
138,36,192,55,24,12,59.0,36,16548.0,60.0,36.0,1.3739940000000004,0.058078000000000005,1.010434,0.659721,0.0,0.056428000000000006,0.0,0.0,0.3145440000000001,8.404029999999999,0.23157600000000003,8.404029999999999,1.365003,12,12,0.09967099999999998,0.058078000000000005,2.3e-05,0.0,0.369645,0.330948,1.246752,120.0
139,12,360,42,24,12,144.0,12,1344.0,60.0,24.0,1.8696909999999998,0.758668,1.0106700000000002,0.699913,0.0,0.130947,0.0,0.0,0.3145440000000001,8.521109000000001,0.23157600000000003,8.521109000000001,1.715292,12,12,0.7333999999999999,0.758663,0.061014,0.195853,1.2240220000000002,0.37090900000000004,1.300818,60.0
140,60,996,60,24,12,43.0,38,16071.0,42.0,33.0,1.3240539999999998,0.009049,1.010742,0.659679,0.0,0.05145400000000001,0.0,0.0,0.3145440000000001,8.390274,0.23157600000000003,8.390274,1.3399470000000002,12,12,0.0062970000000000005,0.009049,0.0,0.0,0.07225,0.330948,1.246856,57.0
141,72,252,33,24,12,141.0,19,4404.0,60.0,24.0,1.9099610000000002,0.523778,1.0395670000000001,0.736097,0.0,0.11178300000000001,0.0,0.0,0.3145440000000001,8.55015,0.23157600000000003,8.55015,1.8252810000000002,12,12,0.445135,0.5115120000000001,0.115993,0.718594,0.7654340000000001,0.330948,1.254225,23.0
143,96,624,56,24,12,73.0,12,12143.0,60.0,17.0,1.4133890000000002,0.034588999999999995,1.0149160000000002,0.677355,0.0,0.055723,0.0,0.0,0.3145440000000001,8.418470000000001,0.23157600000000003,8.418470000000001,1.423978,12,12,0.009275,0.034588999999999995,0.0037610000000000005,0.005983,0.7203109999999999,0.330948,1.246752,52.0
144,36,288,60,24,12,105.0,30,5898.0,60.0,12.0,1.585546,0.8204480000000001,1.053003,0.671822,0.00023,0.138028,0.0,0.0,0.3145440000000001,8.415434,0.23157600000000003,8.415434,1.520695,12,12,0.359391,0.8197050000000001,0.08611200000000001,0.0,0.856141,0.330948,1.246837,76.0
145,6,158,26,2,2,7.0,6,2642.0,10.0,2.0,0.219622,0.0,0.168827,0.109937,0.0,0.008445999999999999,0.0,0.0,0.052424,1.3981080000000001,0.038596,1.3981080000000001,0.222507,2,1,0.0,0.0,0.0,0.0,0.006579,0.055158,0.207792,0.0
146,48,900,54,24,12,104.0,12,19965.0,60.0,17.0,1.5489770000000003,0.09783000000000003,1.042015,0.703049,0.0,0.065967,0.0,0.0,0.3145440000000001,8.458346,0.23157600000000003,8.458346,1.5314289999999997,12,12,0.10863600000000001,0.073669,0.09936,0.6790980000000001,0.57179,0.330948,1.246752,24.0
147,60,996,60,24,12,54.0,36,1764.0,60.0,24.0,1.352984,0.005443,1.0207659999999998,0.661138,0.0,0.05186,0.0,0.0,0.3145440000000001,8.400162,0.23157600000000003,8.400162,1.3603449999999997,12,12,0.043842,0.005443,0.0,0.0,1.1485940000000001,0.330948,1.246752,111.0
148,36,288,60,24,12,141.0,12,1728.0,60.0,24.0,1.9256430000000002,0.541557,1.550448,0.6739689999999999,0.0,0.142216,0.0,0.0,0.3145440000000001,8.532112,0.23157600000000003,8.532112,1.7965309999999999,12,12,0.634769,0.539983,0.010506,0.12211300000000001,0.741628,0.330948,1.246752,52.0
149,84,876,60,24,12,108.0,17,16212.0,60.0,14.0,1.5905559999999996,0.165732,1.1610140000000002,0.672555,0.0,0.078284,0.0,0.0,0.3145440000000001,8.463469,0.23157600000000003,8.463469,1.581633,12,12,0.11232199999999999,0.159868,0.099128,0.0,1.218382,0.34908100000000003,1.298828,71.0
150,48,60,60,24,12,34.0,36,2631.0,58.0,20.0,1.32965,0.006477,1.017748,0.660673,0.0,0.051728,0.0,0.0,0.3145440000000001,8.392035,0.23157600000000003,8.392035,1.3418310000000002,12,12,0.009598999999999998,0.000946,0.0,0.0,0.999336,0.330948,1.246752,102.0
151,36,636,60,24,12,111.0,17,16300.0,60.0,24.0,1.57558,0.31513,1.028608,0.673254,0.0,0.084863,0.0,0.0,0.3145440000000001,8.453090999999999,0.23157600000000003,8.453090999999999,1.5101940000000003,12,12,0.36406700000000003,0.30736,0.004116000000000001,0.06080200000000001,0.7936209999999998,0.333151,1.270594,81.0
152,6,111,36,3,3,30.0,24,2784.0,9.0,9.0,0.40073000000000003,0.470347,0.26005,0.164937,0.0,0.061008,0.10405600000000001,0.0,0.078636,2.084868,0.065047,2.081081,0.40303399999999995,3,2,0.009685,0.470347,0.0,0.0,0.035724,0.082737,0.311688,0.0
153,48,456,60,24,12,84.0,12,3058.0,60.0,26.0,1.4670619999999999,0.018772,1.1081070000000002,0.66119,0.0,0.058953000000000005,0.0,0.0,0.3145440000000001,8.434895,0.23157600000000003,8.434895,1.4775480000000003,12,12,0.028016000000000003,0.017096,0.021589999999999998,0.0,0.28136099999999997,0.330948,1.246752,96.0
154,84,924,60,24,12,106.0,12,1488.0,60.0,24.0,1.555633,0.42312799999999995,1.025551,0.667961,0.0,0.095239,0.0,0.0,0.3145440000000001,8.438024,0.23157600000000003,8.438024,1.5394990000000002,12,12,0.14407,0.37359299999999995,0.025323,0.000248,1.6338059999999999,0.332955,1.2608219999999999,35.0
155,72,660,60,24,12,105.0,12,15696.0,60.0,12.0,1.55775,0.03565999999999999,1.16393,0.681111,0.0,0.06590599999999999,0.0,0.0,0.3145440000000001,8.461485999999999,0.23157600000000003,8.461485999999999,1.559025,12,12,0.047419,0.028518,0.15815899999999997,0.0,0.9242260000000001,0.330948,1.246752,24.0
156,48,108,60,24,12,102.0,12,10491.0,63.0,15.0,1.5512730000000001,0.125881,1.08448,0.6618320000000001,0.0,0.06835800000000002,0.0,0.0,0.3145440000000001,8.457304,0.23157600000000003,8.457304,1.547599,12,12,0.079938,0.125881,0.006567000000000001,0.002327,1.4729700000000001,0.3414380000000001,1.3458489999999999,90.0
157,60,768,60,24,12,49.0,36,6216.0,60.0,12.0,1.3334989999999998,0.041524000000000005,1.011827,0.6600630000000001,0.0,0.05486100000000001,0.0,0.0,0.3145440000000001,8.390965000000001,0.23157600000000003,8.390965000000001,1.341189,12,12,0.03576200000000001,0.041524000000000005,0.0,0.0,0.22389199999999998,0.330948,1.246752,120.0
158,12,360,60,24,12,32.0,36,7672.0,52.0,19.0,1.312678,0.002053,1.010069,0.6597529999999999,0.0,0.050703,0.0,0.0,0.3145440000000001,8.386845999999998,0.23157600000000003,8.386845999999998,1.3236409999999998,12,12,0.027731,0.002053,1e-06,0.0,0.051444000000000004,0.330948,1.246752,120.0
159,24,696,60,24,12,113.0,20,7824.0,60.0,24.0,1.5929280000000001,0.18752699999999997,1.014734,0.6622129999999998,0.0,0.070088,0.0,0.0,0.3145440000000001,8.470651,0.23157600000000003,8.470651,1.5548579999999999,12,12,0.24243899999999996,0.18736199999999997,0.013422,0.013358,0.32401899999999995,0.330948,1.246752,94.0
160,24,864,60,24,12,65.0,36,6417.0,36.0,36.0,1.390123,0.070579,1.014807,0.6601660000000001,0.0,0.058025,0.0,0.0,0.3145440000000001,8.408483,0.23157600000000003,8.408483,1.3784190000000003,12,12,0.120056,0.070579,0.0,0.0,0.13767600000000002,0.330948,1.248398,60.0
161,48,108,105,21,12,45.0,12,4644.0,36.0,36.0,1.341241,0.025676,1.014468,0.659824,0.0,0.053401000000000004,0.0,0.0,0.3145440000000001,8.394827999999999,0.23157600000000003,8.394827999999999,1.3563150000000002,12,12,0.010059,0.025676,0.0027929999999999995,0.0,0.028175000000000002,0.330948,1.246752,103.0
162,96,528,29,24,12,57.0,12,8495.0,46.0,26.0,1.377666,0.06779099999999999,1.0297589999999999,0.6649390000000001,0.0,0.059097000000000004,0.0,0.0,0.3145440000000001,8.403259,0.23157600000000003,8.403259,1.385474,12,12,0.04228200000000001,0.06779099999999999,0.011404000000000001,0.0,0.18549500000000002,0.330948,1.246752,108.0
163,12,360,60,24,12,109.0,12,6960.0,72.0,24.0,1.6134519999999999,0.130251,1.019488,0.7241059999999999,0.0057339999999999995,0.075157,0.0,0.0,0.3145440000000001,8.473965,0.23157600000000003,8.473965,1.6171080000000002,12,12,0.05824699999999999,0.130147,0.39070400000000005,0.0,0.490902,0.33249100000000004,1.2487190000000001,84.0
165,24,216,47,24,12,109.0,14,1684.0,60.0,24.0,1.608678,0.268744,1.011876,0.693774,0.000523,0.08117899999999999,0.0,0.0,0.3145440000000001,8.467613,0.23157600000000003,8.467613,1.591312,12,12,0.15474300000000002,0.268744,0.004002,0.272773,0.007242,0.540823,1.431441,96.0
166,84,984,60,24,12,106.0,12,15336.0,60.0,24.0,1.5675230000000002,0.077447,1.01813,0.739804,0.0,0.065224,0.0,0.0,0.3145440000000001,8.465458,0.23157600000000003,8.465458,1.564136,12,12,0.08494200000000002,0.07706400000000001,0.009162,0.10170900000000002,0.3058039999999999,0.33331600000000006,1.247739,66.0
167,24,120,36,3,3,18.0,9,3858.0,15.0,3.0,0.355881,0.030902,0.260534,0.16506300000000002,0.0,0.016305,0.097645,0.0,0.078636,2.103672,0.064607,2.100118,0.351492,3,2,0.038436,0.030902,1e-06,0.0,0.08036499999999999,0.082737,0.311688,0.0
168,72,420,60,24,12,62.0,36,15000.0,36.0,36.0,1.374231,0.05973799999999999,1.012197,0.660755,0.0,0.056796,0.0,0.0,0.3145440000000001,8.403834000000002,0.23157600000000003,8.403834000000002,1.3465570000000002,12,12,0.197457,0.05973799999999999,0.0,0.0,0.296169,0.330948,1.246752,36.0
169,96,156,47,24,12,33.0,36,19728.0,60.0,12.0,1.322402,0.008048,1.01528,0.660315,0.0,0.051699999999999996,0.007274,0.0,0.3145440000000001,8.389503000000001,0.23207500000000003,8.389238,1.3368299999999997,12,12,0.010093999999999999,0.008048,3e-06,0.0,0.404487,0.330948,1.246752,120.0
